pattern_id,question_idx,question,answer,ground_truth,llm_judge,has_citations,is_multilingual
Pattern5,4,"How long has Ahmed Al-Rashid been operating his bakery, and what was his career before opening it?","According to Document 1: Ahmed Al-Rashid has been operating his bakery for 30 years [1]. Before opening the bakery, he initially worked in construction after immigrating to Millbrook in 1989 [1]. He later opened the bakery in 1994 [1].","Al-Rashid has been operating his bakery for 30 years (opened 1994, document dated 2024). Before that, he worked in construction after immigrating in 1989.",1.0,True,False
Pattern5,5,"When did Dr. Elena Vasquez assume her current role as Hospital Director, and how long had she been at the hospital before that promotion?","According to Document 1: BIOGRAPHICAL DOSSIERS, Dr. Elena Vasquez assumed her current role as Hospital Director in January 2020. Before that promotion, she had been working at Millbrook General Hospital since 2006, when she joined as an attending cardiologist. This means that Dr. Vasquez had been at the hospital for 14 years before becoming the Hospital Director [1].","She became Hospital Director in January 2020. She had been at Millbrook General since 2006, so 14 years before her promotion",1.0,True,False
Pattern5,6,"What is the current load capacity of Bridge 7, and are there any restrictions in place?","According to Document 1, the load-bearing capacity of Bridge 7 has degraded to 65% of its original design specifications due to foundation settlement and material fatigue [1]. This indicates that the current load capacity of Bridge 7 is 65% of its original capacity.

Additionally, Document 6 states that the current load rating is 25 tons, which is reduced from 40 tons [6]. This suggests that there are restrictions in place to limit the weight of vehicles crossing the bridge to prevent further damage.

It is essential to note that these restrictions are likely in place to ensure public safety and prevent catastrophic failure, as mentioned in Document 6 [6].","The current load rating is 25 tons (reduced from original 40 tons), but there are temporary 15-ton restrictions due to safety concerns.",0.8,True,False
Pattern5,7,"How much time will be added to emergency response times due to the bridge construction, and how has this actually affected hospital operations ?","According to Document 7 [1], Dr. Vasquez at Millbrook General Hospital expressed concerns about emergency vehicle access. Sofia Okafor recommended establishing alternative routes through University Heights, adding approximately 4.7 minutes to response times. This route passes Lincoln High School, where Principal Patterson has agreed to coordinate traffic management during school hours.

In Document 3 [3], Dr. Vasquez mentioned that for cardiac patients, four additional minutes could be critical. Rebecca Martinez from the hospital emergency department confirmed that response time increases have been minimal thanks to proactive routing strategies, as reported in Document 2 [2].","The engineering report projects +4.7 minutes average response time, but the newspaper reports actual increases have been 'minimal' due to proactive routing strategies.",0.8,True,False
Pattern5,8,What is the projected economic impact of the bridge construction on local businesses?,"According to Document 1, the economic impact of the bridge construction on local businesses is estimated to be 25-35% reduced foot traffic during construction [1]. This could affect businesses in the Historic Downtown area, as mentioned by Ahmed Al-Rashid and other business owners [1]. Additionally, Document 5 states that the economic loss per day of closure is estimated to be $47,000, based on detour costs and business impact [5]. This suggests that the bridge construction will have a significant economic impact on local businesses, requiring mitigation strategies to minimize the effects [1].","Two different measures are given: $47,000 per day economic loss (from detour costs), and 25-35% reduction in foot traffic for Historic Downtown businesses.",0.8,True,False
Pattern5,9,What happened to Isabella Romano's parents?,"According to Document 1: Isabella Romano's family dossier, Isabella lives with her grandmother Rosa Romano (89), and her parents are deceased [1].",The documents indicate Isabella's parents are deceased but do not provide details about what happened to them.,0.8,True,False
Pattern5,10,Why did Sofia Okafor move from Texas to Millbrook to start her engineering firm?,I do not have enough information to answer why Sofia Okafor moved from Texas to Millbrook to start her engineering firm. The provided documents do not mention Sofia's previous location or reason for moving to Millbrook.,"The documents indicate Sofia has a Texas PE license and founded her firm in Millbrook in 2018, but do not explain the reason for relocating.",0.8,False,False
Pattern5,11,What architectural projects has Miguel Vasquez (Elena's husband) worked on in Millbrook?,"Unfortunately, I do not have enough information to answer the question about Miguel Vasquez's architectural projects in Millbrook. The provided documents do not mention any specific architectural projects that Miguel Vasquez has worked on in Millbrook.","Miguel Vasquez is identified as an architect and Elena's husband, but no specific projects in Millbrook are mentioned in the documents.",1.0,False,False
Pattern5,12,What does Sofia Okafor's PE license enable her to do professionally?,"Sofia Okafor's PE (Professional Engineer) license enables her to practice engineering professionally. According to Document 1, Sofia holds PE licenses in Texas (#89472) and California (#67821). This indicates that she has met the necessary qualifications and passed the required exams to become a licensed professional engineer in these states. As a licensed PE, Sofia can sign and seal engineering plans and reports, provide expert testimony in court, and take on leadership roles in engineering projects. Her PE license also demonstrates her expertise and commitment to adhering to professional engineering standards and ethics. [1]",Sofia's PE (Professional Engineer) license #89472 enables her to practice engineering and stamp engineering documents in Texas (she also has a California PE license #67821).,0.8,True,False
Pattern5,13,"In the medical record, what does 'attending physician' refer to, and how does this differ from meeting attendance mentioned elsewhere?","In the medical record, the term ""attending physician"" refers to the doctor who is primarily responsible for the patient's care and treatment. In this case, the attending physician is Dr. Kwame Okafor, a pediatrician (Document 1: ""Attending Physician: Dr. Kwame Okafor, Pediatrics"").

This differs from meeting attendance mentioned elsewhere, such as in the conversation transcript (Document 8), where Dr. Vasquez attends a meeting at the Al-Rashid Mediterranean Bakery. In this context, attending refers to participating in a meeting or gathering, whereas in the medical record, attending physician refers to a specific medical role.

It's worth noting that the term ""attending"" in the medical context has a distinct meaning, whereas in other contexts, it may refer to participation or presence at an event.","Attending physician refers to Dr. Kwame Okafor's role as the supervising doctor responsible for patient care, not meeting attendance. This is standard medical terminology.",0.8,False,False
